image_path,true_label,predicted_label,confidence,correct,valid_prediction
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2680.JPG,unhealthy,very-unhealthy,0.58984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2850.JPG,unhealthy,good,0.66015625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2826.JPG,unhealthy,good,0.73046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2777.JPG,unhealthy,good,0.83984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2760.JPG,unhealthy,good,0.85546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2706.JPG,unhealthy,good,0.51953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2794.JPG,unhealthy,good,0.6953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2845.JPG,unhealthy,good,0.85546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2846.JPG,unhealthy,good,0.8203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2672.JPG,unhealthy,good,0.6328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2762.JPG,unhealthy,good,0.78125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2693.JPG,unhealthy,unhealthy,0.41796875,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2690.JPG,unhealthy,good,0.78515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2711.JPG,unhealthy,good,0.64453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2761.JPG,unhealthy,good,0.8203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2827.JPG,unhealthy,good,0.69140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2671.JPG,unhealthy,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2825.JPG,unhealthy,good,0.74609375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2698.JPG,unhealthy,good,0.67578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2852.JPG,unhealthy,good,0.796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2775.JPG,unhealthy,good,0.70703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2779.JPG,unhealthy,good,0.78125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2687.JPG,unhealthy,good,0.671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2702.JPG,unhealthy,good,0.765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2686.JPG,unhealthy,good,0.62109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2694.JPG,unhealthy,unhealthy,0.48046875,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2832.JPG,unhealthy,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2776.JPG,unhealthy,good,0.75390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2849.JPG,unhealthy,good,0.734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2773.JPG,unhealthy,good,0.7890625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2689.JPG,unhealthy,good,0.63671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2842.JPG,unhealthy,good,0.75390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2673.JPG,unhealthy,good,0.8203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2682.JPG,unhealthy,good,0.671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2705.JPG,unhealthy,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2765.JPG,unhealthy,good,0.66015625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2829.JPG,unhealthy,good,0.82421875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2778.JPG,unhealthy,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2793.JPG,unhealthy,good,0.85546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2764.JPG,unhealthy,good,0.734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2792.JPG,unhealthy,good,0.70703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2681.JPG,unhealthy,good,0.6484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2695.JPG,unhealthy,unhealthy-for-sensitive-groups,0.421875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2831.JPG,unhealthy,good,0.7578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2703.JPG,unhealthy,good,0.7109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2668.JPG,unhealthy,good,0.6328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2763.JPG,unhealthy,good,0.81640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2791.JPG,unhealthy,good,0.75,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2759.JPG,unhealthy,good,0.859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2844.JPG,unhealthy,good,0.859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2679.JPG,unhealthy,good,0.41796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2835.JPG,unhealthy,good,0.71484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2750.JPG,very-unhealthy,good,0.74609375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2741.JPG,very-unhealthy,very-unhealthy,0.359375,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2726.JPG,very-unhealthy,good,0.88671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2720.JPG,very-unhealthy,good,0.8125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2748.JPG,very-unhealthy,good,0.85546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2727.JPG,very-unhealthy,good,0.796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2736.JPG,very-unhealthy,good,0.72265625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2747.JPG,very-unhealthy,good,0.765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2724.JPG,very-unhealthy,good,0.8125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2731.JPG,very-unhealthy,good,0.87109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2721.JPG,very-unhealthy,very-unhealthy,0.36328125,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2730.JPG,very-unhealthy,good,0.8671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2739.JPG,very-unhealthy,very-unhealthy,0.5,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2725.JPG,very-unhealthy,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2733.JPG,very-unhealthy,good,0.73046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2752.JPG,very-unhealthy,very-unhealthy,0.484375,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2722.JPG,very-unhealthy,good,0.65234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2723.JPG,very-unhealthy,good,0.828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2746.JPG,very-unhealthy,good,0.78125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2756.JPG,very-unhealthy,good,0.8671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2737.JPG,very-unhealthy,good,0.640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2718.JPG,very-unhealthy,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2742.JPG,very-unhealthy,good,0.8671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2745.JPG,very-unhealthy,good,0.62109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2738.JPG,very-unhealthy,very-unhealthy,0.49609375,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/very-unhealthy/IMG_2728.JPG,very-unhealthy,good,0.78515625,False,True
